,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
142,MCanivet,"(chirurgien, (docteur, 4.58988092477))",0.465177167065,2.0,9.0,decreasing,full
143,MCanivet,"(chirurgien, (apothicaire, 2.44173965768))",0.295342943645,3.0,9.0,decreasing,full
144,MCanivet,"(chirurgien, (maître, 2.01001052033))",0.14514804672,4.0,9.0,decreasing,full
145,MCanivet,"(médecin, (pharmacien, 5.70166267407))",0.642125232779,0.0,9.0,decreasing,full
146,MCanivet,"(médecin, (bonne, 4.91113966123))",0.016494403075,1.0,9.0,decreasing,full
147,MCanivet,"(médecin, (docteur, 4.58988092477))",0.471715596309,2.0,9.0,decreasing,full
148,MCanivet,"(médecin, (apothicaire, 2.44173965768))",0.257357468666,3.0,9.0,decreasing,full
149,MCanivet,"(médecin, (maître, 2.01001052033))",0.120192413364,4.0,9.0,decreasing,full
150,MGuillaumin,"(notaire, (maître, 5.94337196338))",0.196361107601,0.0,8.0,decreasing,full
151,MGuillaumin,"(notaire, (apothicaire, 5.76229715057))",0.175228650163,1.0,8.0,decreasing,full
152,MGuillaumin,"(notaire, (pharmacien, 5.59148618053))",0.120647607672,2.0,8.0,decreasing,full
153,MGuillaumin,"(notaire, (clerc, 5.12774208367))",0.236400454506,3.0,8.0,decreasing,full
154,MGuillaumin,"(notaire, (domestique, 3.7686829831))",0.0395792991493,4.0,8.0,decreasing,full
155,MBinet,"(percepteur, (pharmacien, 5.9927861466))",0.0893582495903,0.0,7.0,decreasing,full
156,MBinet,"(percepteur, (grenier, 3.13681338226))",0.117984193004,1.0,7.0,decreasing,full
157,MBinet,"(percepteur, (médecin, 3.12829038946))",0.0817018829501,2.0,7.0,decreasing,full
158,MBinet,"(percepteur, (bonne, 3.11040851686))",0.0701602538869,3.0,7.0,decreasing,full
159,MBinet,"(percepteur, (clerc, 3.06497319452))",0.149606013468,4.0,7.0,decreasing,full
160,MTuvache,"(maire, (maire, 5.87889535824))",1.0,0.0,6.0,decreasing,full
161,MTuvache,"(maire, (pharmacien, 3.60528527174))",0.108565433502,1.0,6.0,decreasing,full
162,MTuvache,"(maire, (préfet, 2.91625537733))",0.411422468297,2.0,6.0,decreasing,full
163,MTuvache,"(maire, (apothicaire, 1.34243594448))",0.0523888365161,3.0,6.0,decreasing,full
164,Artémise,"(servante, (pharmacien, 5.75069011756))",-0.00930099733357,0.0,6.0,decreasing,full
165,Artémise,"(servante, (maîtresse, 3.99295127374))",0.265894306791,1.0,6.0,decreasing,full
166,Artémise,"(servante, (servante, 2.89330466089))",1.0,2.0,6.0,decreasing,full
167,Artémise,"(servante, (maire, 2.13816897352))",-0.0316822068965,3.0,6.0,decreasing,full
168,Artémise,"(servante, (correspondant, 1.90046883358))",0.0313154453915,4.0,6.0,decreasing,full
169,Lagardy,"(ténor, (pharmacien, 5.93482848354))",0.0781520464093,0.0,5.0,decreasing,full
170,Lagardy,"(ténor, (ténor, 5.82331522236))",1.0,1.0,5.0,decreasing,full
171,Lagardy,"(ténor, (prêtre, 5.0))",0.0316403955427,2.0,5.0,decreasing,full
172,Lagardy,"(ténor, (clerc, 1.62570363229))",0.0554289928015,3.0,5.0,decreasing,full
