Mo,character,0.017753623188405798
Basque,place,1.0
Bouguer,character,0.6875
MmedHarville,place,1.0
Lowton,character,1.0
Votr,place,1.0
Soracte,place,1.0
MOmer,place,0.6666666666666666
Télamôn,character,0.6666666666666666
Saint-PierredeRome,character,1.0
Saint-Just,character,0.6076555023923444
Buckingham-Street,character,1.0
Palikao,place,0.559322033898305
Aigisthos,concept,1.0
MM,character,0.7979274611398963
MonsieurAronnax,other,0.75
Joiselle,place,1.0
Rivers,character,0.6666666666666666
MW,concept,1.0
Gange,place,1.0
Pourquoi,character,0.06445406445406446
Scipion,character,0.005935483870967743
Marchienne,place,0.5818181818181818
Francesca,character,0.016150296638101518
Corte,place,1.0
Maine,character,0.5753968253968254
WilliamBentPitman,character,1.0
Agnès,place,0.027210884353741492
JosephRouletabille,character,1.0
Justice,concept,1.0
Watteville,character,1.0
Donato,character,0.015257192676547517
Charles-Édouard,character,1.0
Ezzelin,other,1.0
Montjouvain,place,1.0
Magalone,place,1.0
Donati,place,0.0055913978494623665
Parisienne,place,0.005907546891153448
César,place,0.019055287171229198
Algérie,place,1.0
Lalie,character,1.0
Sienkiewicz,place,0.0049504950495049506
HenriDauvergne,character,0.6938775510204082
Sainte-Pélagie,place,0.002653061224489796
Brandolaccio,character,1.0
Lardon,character,0.00572057205720572
Shangaï,place,1.0
Dieu,concept,1.0
Beaugency,place,1.0
Poissonniers,other,1.0
Rouquayrol,character,1.0
Graf,character,0.6220472440944882
Blois,place,1.0
Arago,character,0.5970149253731343
Rochelois,place,1.0
Romagne,character,0.12033898305084745
Iris,character,0.5510835913312694
Malaga,place,1.0
Kazan,place,1.0
Marchiennes,place,1.0
Gustloff,place,1.0
Lusignan,character,0.5737704918032787
Pitt,character,0.0017164548605380426
LeMaître,character,0.02115336187358348
Anton,character,0.08374384236453201
Inde,place,1.0
Bellemare,character,0.048642533936651584
Saint-Remy,character,0.04195804195804196
Loiseau,character,0.5555555555555556
Mesle,character,1.0
Priamide,character,0.6666666666666666
Musette,character,0.008067542213883677
Doublet,character,0.008333333333333333
Oui,place,0.10967741935483871
Albéric,character,0.013664596273291925
Xanthos,place,0.625
Héloïse,character,0.0019097222222222224
Agramant,character,1.0
Cise,character,0.0025242280820374128
Sainte-Adresse,place,0.9230769230769231
Saint-Thomas-dAquin,character,0.00209508460918614
Maloir,place,1.0
Masterman,character,0.16666666666666669
Antilles,place,1.0
Batz,character,0.003676470588235294
Thoas,character,0.8181818181818182
MLheureux,character,0.5
Courcelles,place,0.0028039613411287435
Vendôme,place,1.0
Édouard,character,0.577639751552795
ArthurRanns,character,1.0
Vandeuvres,character,0.84375
DARZAC,character,1.0
Télamônien,character,1.0
Walter,character,0.02898550724637681
Rivebelle,place,1.0
Bordighera,place,1.0
Tristan,place,0.49693251533742333
Alger,place,1.0
Charité,other,1.0
MPicard,place,1.0
Attila,character,1.0
Munich,place,1.0
Loudon,character,0.0035714285714285718
Boves,place,1.0
MGiraudeau,place,1.0
Louis,character,0.6839622641509434
VotreGrandeur,concept,1.0
Bournisien,place,1.0
Chartreux,other,1.0
Invalides,place,0.7619047619047619
Moisselles,place,1.0
Natalie,character,0.03133589884551951
Germanie,place,1.0
Fondettes,place,1.0
Peut-être,other,1.0
Thébains,character,1.0
Tché-kiang,place,1.0
Coeur-Saignant,character,0.5
Henri-Robert,character,0.8
Kreutz,character,0.5757575757575758
Tostes,place,1.0
Tant,other,1.0
Bouron,character,1.0
MmeLoiseau,character,1.0
Larsaa,place,0.75
Gomez,character,0.6686626746506986
Pollux,place,0.5362318840579711
SaintBellevue,character,1.0
Assommoir,character,0.006577401926239137
Radis,other,1.0
Surinam,place,1.0
Larsan,place,1.0
Sainte-Geneviève-des-Bois,place,0.0041600000000000005
PierreGringoire,character,1.0
Morton,character,0.7947761194029851
Métastase,place,0.0741106719367589
Neuf,character,0.6419753086419753
Aujourdhui,place,0.6153846153846154
Che,character,1.0
Tirant,character,0.5106382978723404
OrangePekoe,character,1.0
Brichot,place,1.0
Tibre,place,1.0
Savio,place,1.0
Trésor,other,1.0
Mell,character,1.0
Ro,place,0.4909090909090909
Tien-Tsin,place,1.0
Patron-Minette,character,1.0
Viens,place,1.0
Savinia,character,0.42857142857142855
Croix-de-Maufras,place,1.0
Eustache,character,0.5087108013937283
Hèraklès,place,1.0
Pontmercy,character,1.0
Picpus,place,0.6022727272727273
Zaporogues,character,1.0
MGastonLeroux,character,1.0
Chantefleurie,character,1.0
Gascons,character,1.0
Jura,place,0.6101694915254238
Grace,other,1.0
Malibran,character,1.0
Aimé,character,0.033533200088829665
Valleroy,character,0.001708042524369055
Auguste,character,1.0
Forges,character,0.5979381443298969
Cambremer,place,1.0
Eyre,character,0.6338028169014085
Rome,place,1.0
Bénarès,place,0.6666666666666666
Éminence,place,0.5306122448979592
Pétersbourg,place,0.7777777777777778
Léonidas,character,1.0
Pardon,other,1.0
Ketty,character,1.0
Lovelace,character,0.003373313343328336
Wagner,character,0.7458823529411764
Pierrette,place,0.5057471264367817
Argueil,place,1.0
François,place,0.04175194433074089
Dabord,character,1.0
MAthos,place,0.6666666666666666
MdAubert,character,1.0
Hougomont,place,1.0
Asios,concept,1.0
Zingarella,character,1.0
Parsi,character,1.0
Burgon,character,1.0
Averroès,other,0.5
Tréville,place,0.5342465753424658
Barkis,place,1.0
Trouville,place,1.0
Victoire,character,0.5985915492957746
Sierra-Moréna,place,1.0
CharlesX,character,1.0
Vivonne,place,1.0
CharlesV,character,0.6976744186046512
Caroline,character,0.6208530805687204
LaMortola,character,0.6666666666666666
Raquin,character,0.7307692307692307
Beauséant,character,1.0
Reims,place,1.0
Compagnie,place,0.036458333333333336
Jeune,other,1.0
Toscane,place,1.0
Notos,concept,1.0
Cocyte,place,0.75
Cruchot,character,0.04251012145748988
Padwick,other,1.0
Oppie,place,0.5151515151515151
Tillet,character,0.015135135135135137
Soulanges,character,0.014102564102564103
Mégès,concept,1.0
Lysandre,character,1.0
Commerce,character,0.0006333645426006498
Académie,other,1.0
Renan,place,0.0034458622731922688
Conti,place,0.017173231566035164
Molé,character,0.6932515337423313
Pèléide,character,0.5
Felipe,place,0.017241379310344827
MissHazeltine,character,1.0
MSpiegel,place,1.0
Luigi,character,1.0
Moravie,place,1.0
Traddles,character,1.0
Loire,place,1.0
Herbin,character,0.007268951194184838
Sibérie,place,1.0
Héritier,other,1.0
Tsutsui,character,1.0
Montereau,place,0.0019561641399546527
P25,character,1.0
Ospédaletti,place,1.0
MmeRochester,character,1.0
Némée,other,0.5
Cassildée,place,1.0
Certes,place,0.75
Blondeau,place,0.5203252032520326
PierreDavenne,place,1.0
Fiésole,place,1.0
Achéron,place,0.6
Grandrue,character,0.0030711079612567916
Mesmer,character,0.7142857142857143
Asie,place,1.0
Germinie,other,1.0
Tiennette,place,1.0
Gottlieb,character,0.5664335664335665
Hadès,concept,0.8
Lestiboudois,place,0.0625
Blancs,character,0.7486136783733827
Socrate,character,1.0
Lubin,character,0.7027027027027027
Saint-Denis,place,0.6226950354609929
Favier,character,0.6133333333333333
Saxe,character,0.5148514851485149
Rosalba,character,1.0
Vanou,character,1.0
Sancha,character,0.7560975609756098
Colonel,character,0.0006967670011148272
Vinteuil,character,1.0
Shepherd,character,0.578125
Goulette,place,0.6428571428571429
Chapitre,character,0.002585649644473174
Lagny,place,1.0
Bordières,place,1.0
Fortune,character,0.5655172413793104
Mozart,character,1.0
Charleville,place,0.03201970443349753
Patrick,character,0.04760751059963659
Marne,character,0.6778523489932886
Baugé,place,1.0
Préneste,other,0.5
Pont-Neuf,place,1.0
Lénine,character,1.0
Antenor,character,0.00824175824175824
Bontems,character,0.7142857142857143
Omer,character,0.54
Gaudron,character,1.0
Bonacieux,character,1.0
Barjône,character,1.0
Bertaux,character,0.10754716981132076
Vitré,place,0.12280701754385964
Bichette,other,1.0
Fanal,character,0.034055727554179564
Corneille,character,0.5757575757575758
MMouret,place,1.0
Maidenhead,place,1.0
Mézières,character,0.5527272727272727
Kaunitz,character,0.6470588235294118
Giroflée,place,0.07936507936507936
Yankel,character,1.0
Polypoitès,concept,1.0
Moïse,character,1.0
Étéocle,other,0.5
Turcs,character,0.5319148936170213
MmedAubert,character,1.0
Mosca,character,1.0
Cours,place,0.0028479559026182823
Adam,character,1.0
Roubaud,place,0.5060240963855421
Al,character,0.5895316804407713
Gerolstein,place,1.0
MVerdurin,character,1.0
Tourangeau,character,0.5909090909090909
Mail,character,0.0019201920192019203
Naples,place,1.0
Chilina,character,1.0
MHeep,character,1.0
Ingram,character,0.7006737247353224
Di,character,0.6363636363636364
Bastie,place,1.0
MmeBlatin,character,1.0
Okinawa,place,0.6212121212121212
Lakédaimôn,place,0.6666666666666666
Dr,character,0.6129032258064516
Craig-Fry,character,1.0
Saint-Pierre,place,0.03315972222222222
Américain,place,0.03511904761904762
Servin,place,1.0
Arche,character,0.5508474576271186
Champmathieu,character,1.0
Kronide,concept,1.0
MJacquesFerrand,other,0.6666666666666666
Villon,character,0.6842105263157895
Frédérick,concept,0.5
Brignolles,place,1.0
Montfaucon,character,0.5784313725490197
Amérique,place,1.0
Pontificat,other,1.0
MFinsbury,character,1.0
Deneulin,character,1.0
Sémélé,other,0.6666666666666666
MdAssonville,place,1.0
Verrerie,other,1.0
O-Bleu,other,1.0
Filles-du-Calvaire,place,1.0
Cher,place,0.5555555555555556
Nemo,character,0.7414634146341463
Belleville,place,0.020305343511450382
Suffolk,place,1.0
Arras,place,1.0
Cléopâtre,character,0.011008247769735734
Avocat-Général,character,1.0
Grottes,other,0.6666666666666666
Riesenburg,place,1.0
Amsterdam,place,1.0
Évangélique,place,0.027649769585253458
WC,character,0.5657894736842105
Troyens,place,0.008290816326530613
Hékabè,character,0.75
Sèvres,place,1.0
Saint-Maur,character,0.002299655051742239
Roland,character,1.0
Thunder-ten-tronckh,other,0.75
AndrewSpeedy,character,1.0
Yoji,character,1.0
Pascal,place,0.5043103448275862
Crimée,place,1.0
Anglaise,character,0.532258064516129
ValerioII,other,0.6666666666666666
Gennevilliers,place,1.0
Mimi,character,0.7111111111111111
États,place,0.5
Sthénélos,character,0.7083333333333334
Portugal,place,1.0
Luther,character,1.0
B-A,place,1.0
Myrrha,other,0.5
Menton,character,0.032679738562091505
Mentol,character,1.0
Kroniôn,other,1.0
SiRobertDarzac,character,1.0
Speedy,place,0.03535353535353535
B-29,character,0.5
Icare,other,0.5
Amis,character,1.0
Amir,character,1.0
Ville,place,1.0
Fichtre,character,1.0
Goethe,character,0.6666666666666666
Rochefort,character,0.7101449275362319
Malambruno,other,0.5
Allez,character,1.0
Kong,character,0.5135135135135135
Denise,place,0.5471698113207547
Lénore,place,0.04269293924466338
Maison,concept,1.0
Florentine,character,0.007031155291550491
Lesgle,character,0.5882352941176471
Corner,character,0.5470085470085471
Magenta,place,0.005242718446601942
Merret,character,0.6666666666666666
Champi,character,0.8235294117647058
Maritornes,character,1.0
Melchior,character,0.008246527777777778
Sentier,place,0.007095343680709534
Patatras,other,1.0
Cincinatti,other,1.0
Notre-DamedeParis,character,0.5597014925373134
San-Luis,place,1.0
Bourget,place,0.05701754385964913
Juillet,place,0.0009640522875816993
MBovary,character,0.5
Éphialte,character,0.11481481481481481
Ruidéra,place,1.0
Grand,character,0.6915422885572139
Stanislas,place,0.021348314606741574
Américaine,other,0.6666666666666666
Bretons,character,0.6666666666666666
Ronceret,place,1.0
Nessus,place,0.13125
Pacifique,place,1.0
Équateur,character,0.5172413793103449
Sweeney,character,0.5490196078431373
Blancs-Manteaux,character,0.5654596100278552
Honneur,other,1.0
Berlin,place,1.0
MDickson,character,0.8333333333333334
Songe,character,0.5617977528089888
Navajo,character,0.68
Hennebeau,place,1.0
Abbot,character,0.6545454545454545
Rosina,place,1.0
Bible,other,1.0
Fukushima,character,0.7076923076923077
Queenstown,place,0.7313432835820896
Flandre,place,0.5135869565217391
Professeur,character,0.6424581005586593
Estefania,character,1.0
Vapore,place,1.0
Dédèle,character,0.7142857142857143
Scherrer,character,0.6728971962616822
Perse,place,1.0
MJames,character,1.0
Cambacérès,character,0.0018639774410935336
Gaville,character,0.6666666666666666
Okéanos,other,0.6666666666666666
Polonaise,character,0.020161290322580645
AlorsPierre,other,1.0
Tours,place,1.0
Brie,character,0.6289308176100629
Reichshoffen,place,1.0
Baptistine,concept,0.6
Peï-ho,place,1.0
Manchois,place,1.0
Chevalier,character,0.7475
Sorbonne,place,1.0
Berbérie,place,1.0
Cest-à-dire,place,1.0
Deux,other,1.0
Amédée,character,0.010077519379844961
Rivoli,place,1.0
Grantaire,character,1.0
Troyes,place,1.0
Phidias,character,1.0
Agi-Morato,character,1.0
Arno,place,0.1018867924528302
MarieGaston,other,0.5
Constance,character,0.6103286384976526
Phasie,other,1.0
Auffray,character,0.014050387596899224
Paix,other,1.0
Tsarkoïé-Selo,place,0.7142857142857143
MonsieurPorthos,character,1.0
Adèle,place,0.03369905956112853
TomSeyton,character,1.0
Bertrade,character,0.09444444444444444
Florentin,place,0.10148367952522255
Bernès,character,0.1
Eldorado,place,1.0
Progrès,other,1.0
MlleTemple,place,1.0
Pèdasos,place,1.0
Grâces,character,0.5918367346938775
Enfers,place,0.5418367346938775
Portsmouth,place,1.0
Tébélen,place,1.0
Vincent,character,0.005256561348373459
Rohan,character,0.006395954187118846
Muséum,character,0.7034482758620689
Takou,place,1.0
Tankadère,character,1.0
MSainclair,place,0.5
Edouard,character,1.0
Reagan,character,1.0
MFerrand,place,1.0
Nucingen,character,1.0
Navarin,character,0.007932489451476793
Curion,character,1.0
Ourse,character,0.013461538461538462
Reine,character,0.6081081081081081
Moresque,character,1.0
Bassompierre,character,0.75
Médôn,place,1.0
Gueulemer,character,1.0
Gargousse,character,0.010355029585798817
MaximilienLongueville,character,1.0
Noël,other,1.0
Oineus,concept,1.0
Florian,character,0.5181818181818182
Panoramas,place,1.0
Dick,character,0.684931506849315
Seule,character,0.006242197253433209
Achille,character,0.6666666666666666
Médicis,character,1.0
Gisèle,character,0.03358395989974937
Busigny,place,1.0
Neufchâtel,character,0.02565789473684211
Chemin-Vert,place,0.5915492957746479
Noires,character,0.8148148148148148
Destin,other,1.0
Francfort,place,1.0
GrandÉgout,place,1.0
Voil,place,1.0
Roguin,character,0.010273972602739725
Padoie,character,1.0
Terre-Neuve,place,1.0
Jérôme,place,0.041865394806571275
Manhattan,place,1.0
Frédéric,place,0.0647010647010647
Cherche-Midi,place,0.56
Marat,character,0.71
VotreExcellence,concept,1.0
MCopperfield,character,1.0
Nassau,character,0.6739130434782609
Oudarde,character,1.0
Petit-Picpus,place,1.0
Simoïs,other,1.0
AlbertSavarus,character,1.0
BentPitman,character,1.0
ClaudeFrollo,character,1.0
Saladin,character,0.8571428571428571
Barcelone,place,1.0
Iros,concept,1.0
Soun,character,1.0
Cité,place,0.0582010582010582
Vierge,place,0.03277060575968222
Épéios,character,0.625
Bournemouth,place,1.0
Cancale,place,0.9090909090909091
Malais,character,0.6730769230769231
Roi-de-Sicile,place,1.0
Norpois,character,1.0
MmedAiguillon,character,1.0
ViveDieu,place,1.0
Esgrignon,character,0.75
Hussite,concept,1.0
Pline,character,0.723404255319149
MariaBlond,place,1.0
Richomme,character,1.0
Hartmann,character,0.8118081180811808
Lecœur,character,0.0025570776255707762
Moulineaux,place,1.0
Lucerne,place,1.0
Magellan,character,0.680327868852459
Panthoide,concept,1.0
Musain,place,1.0
Mont-Saint-Jean,character,0.5483870967741935
Boiteux,character,0.5409836065573771
Anglais,character,1.0
Bonheur,other,1.0
Jardin,place,0.004018169112508735
Daniel,character,0.6158536585365854
BetsyTrotwood,character,1.0
Tiffey,place,1.0
Rupt,place,1.0
Rigobert,other,0.6666666666666666
MRivers,place,1.0
Annibal,place,0.53125
Destinée,place,0.006894790602655771
Homais,character,1.0
Eumèlos,character,0.7441860465116279
Bah,character,0.020512820512820513
Malmaison,character,0.06368563685636855
DAUBERT,character,1.0
Couronne,place,0.002487796271246251
Georges,character,0.7008797653958945
GinevradiPiombo,character,1.0
Aoide,character,0.5
Ambigu,other,1.0
Flamand,character,0.5743589743589743
Époque,character,0.008538899430740038
Mont,character,0.5724852071005917
Tous,place,1.0
Quotidienne,place,1.0
Grande,character,0.6915422885572139
LaChesnaye,character,1.0
Guichon,character,0.7857142857142857
Minoret-Levrault,character,1.0
Gomite,place,1.0
Théodore,character,0.008754607688256977
Gavroche,character,1.0
Grès,character,0.002331149193548387
Bravo,character,0.5535714285714286
Consul,character,0.004553503668100177
Saint-Antoine,place,0.5411255411255411
Mentôr,place,0.13293650793650794
Grimaldi,character,1.0
Bergmann,character,0.004612857022495577
Zuckermann,character,1.0
Laffitte,character,0.5376344086021505
Trou,character,0.5617283950617284
DeDarzac,character,1.0
Ned,place,0.5
Petit-Jean,place,1.0
Brandon,character,0.0017578811672330952
Falourdel,character,1.0
VerMeer,character,0.5642857142857143
Kikônes,character,0.6666666666666666
Pomotou,character,1.0
Alfred,character,0.003521779425393884
Mars,character,0.6624713958810069
Ours,character,1.0
Vienne,place,0.5402298850574713
Mary,character,0.0020159756561430203
Longueville,character,0.6111111111111112
Augustin,character,0.023425414364640882
État,place,0.5
Sylvestre,place,0.014767932489451475
Pâquerette,other,1.0
Temple,concept,1.0
Saint-Charles,character,0.0050919377652050915
Aigyptiè,other,0.5
Saint-Michel,character,0.509789156626506
Touchard,character,0.84
Gondreville,character,0.003216374269005848
Poseidaôn,concept,0.7142857142857143
Verrazano,character,1.0
Saint-Marc,character,0.06001622060016221
Clémentine,other,1.0
Sakharov,character,1.0
Léonella,place,1.0
Modane,place,1.0
Cossard,other,1.0
Forsyth,character,0.10344827586206896
FlorianBarbedienne,character,1.0
Mahiette,place,1.0
Este,place,1.0
Simplice,character,0.6213592233009708
Guérande,place,1.0
Bertoni,character,0.6744186046511628
Torrès,place,0.07464138098711402
Léandra,character,1.0
Ithakè,other,1.0
Blanche,character,0.6717171717171717
Peppe,character,1.0
Ziska,character,1.0
Bougival,place,1.0
Navajos,character,1.0
Passepartout,character,1.0
Mélanthios,other,1.0
Rochechouart,character,0.6509803921568628
Gandolphini,character,1.0
Rocher,character,0.5697674418604651
Nicolette,place,0.5
Julie,character,0.02895148669796557
Officialité,other,1.0
Déroute,place,1.0
Saxon,character,0.5909090909090909
End,place,0.44
Helder,character,1.0
Hôpital,other,1.0
Levaque,character,1.0
RoiAlkinoos,concept,0.5
Baïkal,place,0.4935064935064935
Malraux,character,1.0
Priam,character,0.6666666666666666
Brooklyn,place,1.0
Oumane,place,1.0
Lebas,character,0.0038210155857214684
Verneuil,character,0.004268540565654219
MGuillaumin,character,0.8571428571428571
Foucarmont,place,1.0
Pont-au-Change,place,1.0
MdeNorpois,character,1.0
Ministère,character,0.004747626186906546
Troiè,other,1.0
Barreau,place,1.0
Vosges,place,0.5405405405405406
Théoklyménos,other,1.0
Monseigneur,character,0.8070175438596491
Coupe-en-Deux,other,1.0
Salon,place,0.0027313830096353893
Clichy,place,1.0
Lesourd,character,0.0037815126050420172
Canterbury,place,1.0
Montmorency,place,0.5149253731343284
Guido,place,0.022727272727272728
Calcutta,place,1.0
Antoine,character,0.7489361702127659
Mouret,character,0.7524752475247525
Guide,character,0.03153545019573727
Bentley,place,0.5416666666666666
Napoléon,character,0.8
MRobineau,character,0.625
Tour-Roland,place,1.0
Rodriguez,character,0.5124816446402349
Cercle,other,1.0
HamptonCourt,place,0.75
Fleur-de-Lys,character,1.0
Cassette,character,0.5730337078651685
Chicot,character,0.026711409395973156
Grand-Hôtel,character,0.012565445026178011
Arméniens,character,0.8571428571428571
BanquedAngleterre,place,1.0
Louisa,character,0.5769230769230769
Canalis,character,1.0
Louise,character,0.6290322580645161
Saint-Victor,character,0.558282208588957
Price,character,0.64
Camille,character,0.6858108108108109
Régie,place,0.03457273320287019
Cieux,place,0.05555555555555555
Simonne,character,0.7522935779816514
LAustralie,place,1.0
Asolo,place,1.0
Ferdinand,character,0.006166471815326776
Circé,character,0.6666666666666666
Judas,character,0.6666666666666666
Courtaix,character,1.0
JardindesPlantes,place,0.5684210526315789
RoqueGuinart,place,1.0
Antènôr,character,0.5769230769230769
Kergarouët,character,1.0
Chut,character,0.008857808857808859
Auvergne,place,1.0
Hélios,concept,0.6666666666666666
MissNevil,character,1.0
Aitôliens,character,0.75
Sahara,place,1.0
Guadiana,place,1.0
Payenne,character,0.0020988805970149254
Bergotte,character,1.0
Maubant,character,1.0
Omaha,place,0.043478260869565216
Courrier,place,1.0
Bélianis,character,0.875
Bauduin,character,1.0
Sardaigne,place,1.0
Papelotte,place,1.0
Elephas,character,0.5
Richefeu,character,1.0
Gyas,other,1.0
Pèlégôn,character,0.5
Pâques,other,1.0
Madère,place,1.0
Dartle,character,1.0
Kou-sou,character,1.0
Mohawks,character,1.0
Grimaud,character,0.7396449704142012
EastRiver,place,0.7755102040816326
Cadran,character,0.6396396396396397
Plancenoit,place,1.0
Bru,character,0.5549132947976878
Élie,character,0.7777777777777778
Château-Renaud,character,1.0
PalmSprings,character,0.7777777777777778
Artus,character,0.048996458087367176
Armande,character,0.6666666666666666
Clef,character,0.5329512893982808
Autriche,place,1.0
Villars,character,0.5900383141762452
Bourgogne,place,1.0
Winter,character,0.5691056910569106
Val,place,0.0019097426254554
NewYork,place,1.0
Fernand,character,0.5776173285198556
Chapuzot,character,1.0
Tryphon,character,0.54
Odéon,place,0.5828220858895705
MSaint-John,character,1.0
Biarritz,place,1.0
Ramonette,character,0.8888888888888888
Mouquet,character,1.0
MlleClara,character,1.0
Zingara,character,0.5074626865671642
Peintre,character,0.11157894736842106
Poste,place,1.0
HoraceBianchon,character,1.0
Zingari,character,0.5074626865671642
PetiteBleue,character,0.06611570247933884
Phébus,character,0.5234375
Patagons,character,1.0
Gersau,place,1.0
Quitéria,place,1.0
Étain,other,1.0
Lheureux,place,0.6071428571428571
Barentin,place,0.5
Capochio,place,1.0
Pedrotti,other,0.5
MrArthurRance,character,1.0
Jondrette,character,1.0
Suzie,character,0.5396825396825397
Théodose,character,0.6047619047619047
Gênes,place,1.0
GastonLeroux,character,1.0
Iéna,place,1.0
Espagnole,character,0.6486486486486487
Courbet,character,0.5679012345679012
Gautruche,character,0.1111111111111111
Chartres,place,1.0
Seirènes,character,1.0
Dante,character,1.0
LeCorbusier,character,1.0
Lison,place,0.574468085106383
Espagnols,character,0.6486486486486487
Pâris,character,0.6666666666666666
Compagnons,character,0.010207015526164463
Bourras,place,0.5483870967741935
Parpaillot,other,1.0
LeBris,character,0.6976744186046512
VotreAltesseRoyale,other,1.0
Bataille,character,0.011156186612576065
Saville-row,place,1.0
Carigliano,character,1.0
Vivaldo,place,1.0
Lucain,character,0.8571428571428571
Beaumont,place,0.004689711738169888
Toby,character,1.0
Germain,character,0.7149425287356321
Castelar,place,1.0
Teukros,character,0.9166666666666666
Compiègne,place,1.0
Néraud,character,1.0
Hôtel,place,1.0
Borsier,character,0.8
PierretteLorrain,character,1.0
Saint-Cyr,character,0.0020705079941538596
Vite,character,0.01934398654331371
Criméen,place,1.0
Gothard,place,1.0
Parlez,character,0.0008746577426224521
Salagéri,place,1.0
Voyons,other,1.0
Restauration,place,0.6167883211678832
Cecily,character,0.6666666666666666
Buonaparte,place,1.0
LaertiadeOdysseus,concept,1.0
Marceau,character,0.5628930817610063
Sylvie,character,0.042973785990545764
Akhaienne,character,0.5
Witternesse,place,1.0
Confédération,character,0.5205479452054794
Bathilde,character,1.0
Bourg,place,1.0
Khrysèis,character,0.5
Consuelo,character,1.0
Hé,character,0.017316017316017316
Louiset,character,1.0
Buckingham,character,0.6901408450704225
Président,other,1.0
Êétiôn,place,0.026627218934911243
Asile,character,0.5384615384615384
Hécube,character,0.75
Covent-Garden,place,1.0
Cinq,place,0.004856988667026444
Vinoy,character,0.8571428571428571
Malassise,place,1.0
Innocents,place,0.5531914893617021
JeanTatlock,character,1.0
Trois,character,0.6058394160583942
Marie-Jeanne,character,0.01570048309178744
Blaye,place,1.0
Sabine,character,0.6157635467980296
Fauchelevent,character,1.0
Villiers,character,0.5173333333333333
Martener,place,0.6666666666666666
MNissimBernard,character,1.0
Gédéon,other,1.0
Zurich,place,1.0
RoiDavid,character,0.8
Alvaro,character,0.621875
Castillon,character,0.016777214202106906
Bienvenu,place,0.5341880341880342
Tydeus,concept,1.0
Odette,character,0.5825242718446602
Entrecasteaux,place,0.6181818181818182
Clorinda,place,1.0
Victor,character,0.6477832512315271
Moins,character,0.0052667346245327895
Cottard,character,0.8518518518518519
Épouvante,character,0.7204301075268817
Aug,place,0.01076923076923077
Glaukos,concept,1.0
Tor,character,0.5901639344262295
Brégaillon,character,1.0
Pèlerins,other,1.0
Labordette,character,1.0
Canton,character,0.5182926829268293
Providence,place,0.5424836601307189
Cardinal,character,0.56282722513089
Lantier,place,1.0
Tom,character,0.6428571428571429
Juif,character,0.6666666666666666
Beppo,character,1.0
Dody,character,1.0
Dorothée,place,0.11961722488038279
Réquillart,place,1.0
Europe,place,1.0
Amphinomos,concept,1.0
Manche,character,0.5363984674329502
Camus,character,0.7617328519855595
Gualdrade,place,1.0
MEshton,character,1.0
Paquette,character,0.7536231884057971
Fritz,character,0.6577181208053692
Belgique,place,1.0
GuillaumeTell,character,1.0
Nemours,place,1.0
LaDordogne,other,1.0
Provence,place,1.0
Courteville,place,1.0
Hypnos,concept,0.6666666666666666
Instruction,character,0.003458815958815958
Jean-Guiton,character,0.8571428571428571
Férou,character,1.0
Chaillot,character,0.5079365079365079
Panza,character,1.0
Roger,character,0.6484149855907781
Rossomme,character,1.0
MBloomfield,place,1.0
Carnaro,place,1.0
Aden,place,1.0
Américain,place,0.02234848484848485
Hélénè,other,0.5
Pardieu,place,1.0
Toulouse,place,1.0
Centaures,other,0.5
Byron,character,0.00908004778972521
Martial,character,0.015869140625
Oriôn,concept,1.0
Saint-Sulpice,place,0.5623869801084991
Chantereau,character,1.0
Éponine,place,0.07098765432098765
Trois-branches,place,1.0
MCabrion,character,1.0
Idaios,concept,1.0
Hitler,character,1.0
Austerlitz,character,0.6935483870967742
Dalmatie,place,1.0
Beaulieu,place,0.003582542088885343
Bloomsbury,place,0.07857142857142857
MOmont,character,0.5714285714285714
MWou,character,1.0
Israël,place,1.0
Nord,place,1.0
Kumo,character,0.625
MmeDarbel,character,1.0
Française,character,0.5431034482758621
Thisbé,character,0.003852739726027397
Alzire,character,0.56
Roule,place,0.004906832298136646
Bouvard,character,0.0057692307692307696
Gisole,place,1.0
Sémiramis,other,1.0
Lucienne,character,0.5873015873015873
Menton-Garavan,place,0.6666666666666666
LeChourineur,character,1.0
MBloch,character,1.0
Grenelle,place,0.6740576496674058
Léa,other,0.6666666666666666
Fix,place,0.06182795698924731
Amati,character,0.7647058823529411
Zénobie,character,0.5882352941176471
Ranvier,character,0.022857142857142857
Phéniciens,character,0.6666666666666666
Angoulême,place,1.0
Argaiolo,character,1.0
Kalkhas,character,0.6666666666666666
MTuvache,place,1.0
Trifaldin,character,1.0
LaHarpe,character,0.8125
MGermain,other,0.5
Stefanini,character,0.5652173913043478
Cattolica,place,1.0
Triste-Figure,character,1.0
Ivan,character,0.004499217527386541
Sophie,concept,1.0
MonsieurSainclair,character,1.0
Fils,character,0.019734019734019732
Orso,place,0.5094339622641509
Saint-Jacques-de-la-Boucherie,place,0.5
Pologne,place,1.0
Dillon,character,0.6711711711711712
Lykaôn,concept,1.0
Angélique,character,0.01
Angèle,place,0.032692307692307694
Baring,character,0.8888888888888888
Rusticuci,character,1.0
BrancadOria,other,0.5
Bastia,place,1.0
Blücher,character,0.6
EHB,other,1.0
Plaisir,other,1.0
Alphonse,character,0.0024654587573425995
Neuilly,place,0.6091954022988506
Teirésias,character,0.8
Desplein,character,0.6666666666666666
Ricote,place,1.0
